"","ens_gene","target_id","pval","qval","b","se_b","mean","var","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq"
"5202","WBGene00000198","art-1",0.244688308864186,0.788131254107361,-0.0684155170891077,0.0588091549924949,8.5392708037825,0.00555442494668858,0.000138789427583775,0.00504898563881316,0.0049891641139441,0.00504898563881316
"5203","WBGene00001262","emb-8",0.244884546684493,0.788131254107361,-0.0950596832534862,0.0817461502544645,8.50842570983682,0.0107298227117865,0.000187032014637505,0.00983661760750073,0.0049724260367711,0.00983661760750073
"5204","WBGene00022378","Y94H6A.5",0.245121524009448,0.788131254107361,-0.139956880455334,0.120415746700272,6.82417430344931,0.0232763209800976,0.000841391271814414,0.0209085368082619,0.005220948780237,0.0209085368082619
"5205","WBGene00020246","clic-1",0.244601940429166,0.788131254107361,-0.104314209741525,0.0896508257958711,8.39025704979237,0.0129091609852575,0.000256769178735103,0.0117991366700873,0.00491197799080942,0.0117991366700873
"5206","WBGene00010913","M110.3",0.24453962427859,0.788131254107361,0.0793415220689281,0.0681795269208175,7.32392204040725,0.00746666060664005,0.000631754479676957,0.00634091735704277,0.00478776161844725,0.00634091735704277
"5207","WBGene00015842","C16C8.4",0.244349025193667,0.788131254107361,0.0743437022281875,0.0638590075280337,6.80307757751074,0.00630346169836392,0.000865325968154815,0.00494138138192768,0.00525163329554338,0.00525163329554338
"5208","WBGene00003637","nhr-47",0.244867091638359,0.788131254107361,-0.126862943254927,0.109091186282059,6.05946660169489,0.0191093262207032,0.00235974175501678,0.0154915886316236,0.0070504015347269,0.0154915886316236
"5209","WBGene00019587","K09F6.4",0.244466883668453,0.788131254107361,0.13479324765346,0.115812284088613,5.0707648760069,0.0200866219597265,0.00787516906619603,0.0104196510285998,0.0122435586525363,0.0122435586525363
"5210","WBGene00020869","T28A11.2",0.24499013360103,0.788131254107361,0.0816850678038114,0.0702604283790238,6.55706131453956,0.00555879921669601,0.00170824010631949,0.00273809005125806,0.00569655158768641,0.00569655158768641
"5211","WBGene00045249","T07A9.15",0.244932408029871,0.788131254107361,0.124443422071159,0.107025419808606,5.96325563423779,0.0183911781712842,0.00310170915841019,0.0140799515694024,0.00738484481931689,0.0140799515694024
"5212","WBGene00016383","zgpa-1",0.245090819134255,0.788131254107361,0.0937875631950564,0.0806874567465957,7.04931068824128,0.0104513909145005,0.00109991161175482,0.00866578690259581,0.00496452673722207,0.00866578690259581
"5213","WBGene00077773","F25H5.10",0.24475081653874,0.788131254107361,0.205491820964552,0.176661698749443,3.90049069284173,0.0342256821176354,0.0210503488602749,0.0058966706055215,0.0257636848472837,0.0257636848472837
"5214","WBGene00018963","ucr-1",0.244338269766677,0.788131254107361,-0.0876275570185968,0.0752677235792808,9.03291758953532,0.00910185288008258,0.000149199990353174,0.00834864532885737,0.00531594802570538,0.00834864532885737
"5215","WBGene00009101","F25B3.4",0.245122257820323,0.788131254107361,0.159548583620011,0.137272220131566,4.5561789668297,0.0194621216897882,0.0116490577765223,0.00313268788503115,0.0166164358532514,0.0166164358532514
"5216","WBGene00016981","rpn-13",0.244559022276376,0.788131254107361,-0.067912024698577,0.058360363975796,8.27389046186318,0.00462297255150307,0.000250937034373116,0.00379826249300819,0.00485796109070797,0.00485796109070797
"5217","WBGene00012987","Y48C3A.3",0.245121369293915,0.788131254107361,0.0912442109764854,0.0785044376475432,6.0244280967788,0.00450738955111519,0.00207655300263072,0.000435619172492841,0.00716786709290477,0.00716786709290477
"5218","WBGene00004360","rib-1",0.245328429278552,0.788491870610927,0.0707664614453992,0.0609125648069342,6.98759476852938,0.00435374705138589,0.00054252273871537,0.00302170155095338,0.00502298808832307,0.00502298808832307
"5219","WBGene00017647","F20H11.4",0.245323946427334,0.788491870610927,0.150174150751632,0.129261879582165,5.53708094118929,0.0268160428819291,0.00438719877407406,0.0206757514955971,0.00931894370111972,0.0206757514955971
"5220","WBGene00016811","C50D2.8",0.245648422785166,0.788493853679151,0.0699450558315822,0.0602463585057066,7.34041514825091,0.00246030304401575,0.000663765063607247,0.000576997178181286,0.00478067050618994,0.00478067050618994
"5221","WBGene00013544","Y75B8A.7",0.245692178007399,0.788493853679151,-0.0952248567996982,0.0820284217269727,7.76393836101188,0.0107947263709784,0.00032629629897765,0.00976669665754948,0.00470176376843074,0.00976669665754948
"5222","WBGene00012018","T25C12.3",0.245608684056933,0.788493853679151,-0.135711261219049,0.116883474715449,9.48323321000872,0.0219193599203678,8.17653431245706e-05,0.0204108546492111,0.00572504650953018,0.0204108546492111
"5223","WBGene00044762","ZK688.11",0.24569354598808,0.788493853679151,0.0893404703557276,0.0769597273071218,6.90910497271932,0.00950187544563866,0.000887448479084463,0.00799675096169537,0.00510965872348061,0.00799675096169537
"5224","WBGene00018089","F36D4.4",0.245498206557111,0.788493853679151,0.286948081367339,0.247080757960246,3.14921655717948,0.0625030288142987,0.0438374140627861,0.00341417142993848,0.0477359373685286,0.0477359373685286
"5225","WBGene00019939","lips-17",0.245705101536957,0.788493853679151,0.126941639649594,0.109352827753048,5.68604458236844,0.0191839030881836,0.00339790637915099,0.0145391550272307,0.00855896725952458,0.0145391550272307
"5226","WBGene00004914","snr-1",0.245558016478135,0.788493853679151,0.0679244785294774,0.058494755823087,8.35935649340496,0.00340781883516143,0.000235343757883249,0.00229427924225541,0.00489711093032061,0.00489711093032061
"5227","WBGene00044777","T02B11.9",0.245434032467548,0.788493853679151,-0.259733959326436,0.223617247984553,3.81476418722316,0.0802441272036379,0.0239428054138744,0.0510642049804031,0.0273861439629446,0.0510642049804031
"5228","WBGene00007913","cyp-36A1",0.245886053438936,0.788772740559324,0.10282886237829,0.0886150266243044,5.74018581570882,0.00949657969948992,0.00347390776384535,0.00443165125876211,0.00830502665159391,0.00830502665159391
"5229","WBGene00020616","T20D4.10",0.245871746877276,0.788772740559324,0.127212369517125,0.109624727261095,5.10111970234118,0.00827721553817428,0.0059961704857204,-0.001718271172313,0.0120302007548839,0.0120302007548839
"5230","WBGene00219425","Y54G2A.73",0.245964611797547,0.788873881126588,-0.159679802611315,0.137630463940205,5.34293048189239,0.0303798653338719,0.00310128446630703,0.0253119324402873,0.0104411999714796,0.0253119324402873
"5231","WBGene00006490","kdin-1",0.246227081233571,0.788961425140768,-0.0772805034381925,0.0666462744452882,8.34520536130867,0.00712175394042208,0.000237081301270975,0.00642550754488404,0.0048904298656716,0.00642550754488404
"5232","WBGene00016931","C54G6.2",0.246157367978712,0.788961425140768,0.700175988806187,0.603738747226453,1.92339822915906,0.584474494473297,0.156297635349413,0.390453077004438,0.166794838992591,0.390453077004438
"5233","WBGene00004886","smi-1",0.246224127486978,0.788961425140768,-0.0865640480814935,0.0746518846586059,6.20932767244608,0.00592879847097074,0.00177583961517101,0.00282515806594683,0.00658351620945168,0.00658351620945168
"5234","WBGene00007591","zipt-13",0.246197899978026,0.788961425140768,0.0703078572123875,0.0606293574998976,7.16892962957236,0.00273986668061926,0.000641427255201105,0.000929708050898927,0.00487245123107448,0.00487245123107448
"5235","WBGene00017549","pid-1",0.246177662049063,0.788961425140768,0.0729422190561035,0.0628983810415225,6.93023999501425,0.0023534642965324,0.000849428676018291,9.7188949336503e-05,0.00508488083044854,0.00508488083044854
"5236","WBGene00007377","C06C3.7",0.246285530602617,0.788997992805251,0.301988476204179,0.26046540278323,3.09650844254609,0.0815996678101194,0.0515721622318087,0.0162285326207947,0.0501911768387363,0.0501911768387363
"5237","WBGene00003898","oxi-1",0.246639860096013,0.789831426737405,-0.0852501088889396,0.0735834837060939,7.47560085638821,0.00867770920886277,0.000612052458783479,0.007509741152704,0.00473375978761575,0.007509741152704
"5238","WBGene00019754","M03E7.2",0.24661700164386,0.789831426737405,0.318944930836018,0.275283445839899,3.00108476741493,0.121454931335984,0.0557997866064038,0.0578716767238287,0.0550314351594334,0.0578716767238287
"5239","WBGene00007608","C15C8.6",0.246693905087413,0.789853705656856,-0.361640620605269,0.312185180901115,2.700105246426,0.105272844157518,0.0719511677338929,0.010595910536093,0.0742382130275002,0.0742382130275002
"5240","WBGene00017911","fbxb-106",0.247075569521931,0.789934815615697,-0.261269600354106,0.225722425705347,3.30442881360437,0.051920357691332,0.0351063288875363,0.00419594170068102,0.0413195913119224,0.0413195913119224
"5241","WBGene00271444","T04C12.33",0.249025900671245,0.789934815615697,0.435226660819691,0.377565398280694,2.42223270130061,0.227893429861108,0.106361076429643,0.107472368538645,0.0987595986858268,0.107472368538645
"5242","WBGene00013069","Y51A2B.5",0.24769014450107,0.789934815615697,0.310499149410733,0.268602985500536,3.30208182403437,0.115499993119198,0.0363708666549477,0.0718504790747541,0.0414076490447327,0.0718504790747541
"5243","WBGene00044200","H37A05.4",0.24897730674554,0.789934815615697,0.107126077298927,0.0929238739492821,5.53752507802388,0.00732158351273425,0.00363572415864209,0.00121275656823,0.00931654536597102,0.00931654536597102
"5244","WBGene00017690","ceh-60",0.248476824515573,0.789934815615697,0.0958855708257787,0.0830856496806628,5.87986472783682,0.00404709632491656,0.0026497380938579,-0.00103863369743176,0.00770509968042883,0.00770509968042883
"5245","WBGene00015418","pac-1",0.24871175716417,0.789934815615697,-0.109339781271279,0.0947908906807003,8.34373350336724,0.0143689318777837,0.000361944927395701,0.013116024506665,0.00488973953762702,0.013116024506665
"5246","WBGene00015237","B0511.12",0.247990307694056,0.789934815615697,-0.107071312714816,0.0926828136761391,8.62070933165201,0.0137474045430532,0.000161807755452642,0.0127233481709362,0.00503532340306979,0.0127233481709362
"5247","WBGene00010628","ceeh-2",0.248661634285232,0.789934815615697,0.0953864135924797,0.0826854166940191,5.92944677213665,0.00851882528253967,0.00274404145428878,0.00449252718712243,0.0075112757465066,0.0075112757465066
"5248","WBGene00000439","ceh-16",0.248577778675788,0.789934815615697,0.272615221823925,0.236273781615647,3.32363685994859,0.0467743579366718,0.0431282612546253,-0.0125299610225758,0.0406096885638121,0.0406096885638121
"5249","WBGene00011736","T12D8.9",0.247366260546845,0.789934815615697,-0.174953208503958,0.151242838650551,7.65413946458603,0.0366318630414404,0.00048066014781107,0.0338309342168038,0.00470017906422276,0.0338309342168038
"5250","WBGene00004192","prx-2",0.249717688062711,0.789934815615697,0.211056088720316,0.183361950240021,4.55829323698843,0.0537093275307644,0.0153749401417372,0.0350574670519987,0.0165944456200418,0.0350574670519987
"5251","WBGene00009649","F43C1.5",0.248221649119723,0.789934815615697,0.121060171071349,0.104843083046807,5.23433639943957,0.0137729466952174,0.0053574262718733,0.00636292021471441,0.0111306818222661,0.0111306818222661
"5252","WBGene00008304","C54D10.10",0.248832049086848,0.789934815615697,-0.132765156800377,0.115128518587649,5.06476894419289,0.0134454893147036,0.00759574773915272,0.00260114383164098,0.0122861159491272,0.0122861159491272
"5253","WBGene00012360","tat-3",0.248626982552643,0.789934815615697,-0.118984730915053,0.103133991645395,8.55848496230004,0.0170111541365329,0.000213652896702731,0.0157412774523658,0.00499979585972084,0.0157412774523658
"5254","WBGene00006976","zhp-3",0.248107582682892,0.789934815615697,0.0680481814621046,0.0589183114977619,7.41352350320196,0.00315144690521726,0.000454061107234228,0.00174878939917503,0.00475299003738673,0.00475299003738673
"5255","WBGene00011811","T16H12.1",0.24935608192409,0.789934815615697,0.161603671715717,0.140291339566731,4.92451340681998,0.0314527159625138,0.00646261002852717,0.0230598799076147,0.0133254664295165,0.0230598799076147
"5256","WBGene00015091","B0261.1",0.247698909882664,0.789934815615697,-0.0996626085190593,0.086216566095094,7.9872446112358,0.0118997461841226,0.000314528885627573,0.010835415518217,0.00474759957292089,0.010835415518217
"5257","WBGene00015092","mrpl-47",0.2477180179234,0.789934815615697,0.067847407980056,0.0586961048760916,7.56482084875726,0.00219766488326502,0.00045601722045846,0.000564837345018327,0.00471183187097925,0.00471183187097925
"5258","WBGene00235354","ZK250.14",0.247472850587368,0.789934815615697,0.331481919752882,0.286622759248226,3.01137953795825,0.107802140405131,0.0687454219316138,0.0248021549036536,0.0544834872469857,0.0544834872469857
"5259","WBGene00009180","nurf-1",0.24980335423018,0.789934815615697,-0.0670813539855896,0.0582896868314629,8.30478970758159,0.00286948657540337,0.000224746583798808,0.00167464611575292,0.00487178480256622,0.00487178480256622
"5260","WBGene00019878","R05D3.3",0.247295334715959,0.789934815615697,-0.113307714101936,0.0979370969500799,5.37870504415082,0.00727092728520206,0.00416398104780332,0.000110188780571932,0.0102235313907107,0.0102235313907107
"5261","WBGene00018772","F53G12.4",0.247371058615918,0.789934815615697,0.305094744156381,0.26374974140537,2.9818850756274,0.0636776911892136,0.0482751880340858,-0.0035841251395114,0.0560707011030135,0.0560707011030135
"5262","WBGene00269394","F59H6.15",0.247693581039996,0.789934815615697,0.210987136187948,0.182519619359025,3.68369956705008,0.044691527559541,0.0197939100628936,0.0193771600227357,0.0301762071135515,0.0301762071135515
"5263","WBGene00018960","ilcr-2",0.24766387487929,0.789934815615697,-0.0679678691926151,0.0587935856718215,7.64071994507702,0.00427866208502194,0.000483887375205992,0.00313207851510228,0.00470114119901874,0.00470114119901874
"5264","WBGene00012165","cutl-6",0.248310634509503,0.789934815615697,0.340670583903815,0.295090230910227,2.91370925480524,0.0822101039113788,0.0706672836644548,-0.0114258213017434,0.0599500829035221,0.0599500829035221
"5265","WBGene00010597","K06A4.7",0.247693014743013,0.789934815615697,0.194759827742379,0.168481584685003,7.48029952986314,0.045442670404236,0.00060464737575863,0.0419744191911959,0.00473244592669107,0.0419744191911959
"5266","WBGene00019341","K02F6.7",0.24948055120284,0.789934815615697,-0.11528149888538,0.100104461964381,6.52985654786685,0.0160120311617918,0.00161190958926187,0.0134194453685053,0.00575534837963832,0.0134194453685053
"5267","WBGene00018374","tag-343",0.249685029424587,0.789934815615697,-0.141413328893731,0.122849028330085,5.98281658865847,0.0241095793906172,0.00355798513073786,0.0190798405117313,0.00731381385885661,0.0190798405117313
"5268","WBGene00000253","bli-3",0.249121379368657,0.789934815615697,-0.076539803180229,0.0664127778561455,6.82729191557226,0.00388799183753059,0.00139946878259316,0.00126364296274445,0.00521651681126144,0.00521651681126144
"5269","WBGene00015032","B0207.9",0.249488391399521,0.789934815615697,0.232255908062801,0.201682299085973,4.11114340118879,0.0649937417665473,0.0194894407126676,0.0415241839342381,0.0222972770458962,0.0415241839342381
"5270","WBGene00044608","glrx-22",0.249163628613738,0.789934815615697,0.0706360791335656,0.0612956499370072,7.11927803701653,0.00549258004688009,0.000728230922283989,0.00426644825805482,0.00490750412951621,0.00490750412951621
"5271","WBGene00015763","C14C6.12",0.247985411416252,0.789934815615697,0.582621672892792,0.504322358140014,1.93516822898541,0.388755825163573,0.216780629837485,0.141871146470332,0.164730931542372,0.164730931542372
"5272","WBGene00006863","gyg-1",0.249620080927976,0.789934815615697,-0.114706468706091,0.0996344937638744,7.19639437109498,0.0158597110060066,0.000622661025528843,0.0142678874958465,0.00485483899621212,0.0142678874958465
"5273","WBGene00015156","B0361.2",0.247610961307197,0.789934815615697,0.0690952936051449,0.0597621423739723,7.37540415455123,0.00363164817366207,0.000590582486528578,0.00215866788115625,0.00476668800516183,0.00476668800516183
"5274","WBGene00021301","Y32G9A.2",0.247324937084559,0.789934815615697,-0.5434084992848,0.469722508520875,2.03649481990877,0.194349656573397,0.182958301013731,-0.0507560292075943,0.148000551502985,0.148000551502985
"5275","WBGene00022159","mppa-1",0.249711077461696,0.789934815615697,-0.101783820800889,0.0884268226854634,7.08836127107099,0.0124911474173439,0.000407145381079882,0.0113218090742897,0.00493155185064192,0.0113218090742897
"5276","WBGene00011241","mpz-5",0.249490433606889,0.789934815615697,0.16282524201723,0.141391928780979,4.35450741225505,0.0142887408082589,0.0110498519632029,-0.00313094824211789,0.0189376643234053,0.0189376643234053
"5277","WBGene00010481","K01G5.10",0.248885375981781,0.789934815615697,-0.143779631554884,0.124693871457925,4.80235648293588,0.0173414692157128,0.00901046923947679,0.00491414886139229,0.0143123731292716,0.0143123731292716
"5278","WBGene00022848","ZK1055.7",0.246930599665035,0.789934815615697,0.0756121962434414,0.0653047038863114,6.83107718019594,0.00252722731042409,0.00118588524029617,-0.000170802685049771,0.00521117128422205,0.00521117128422205
"5279","WBGene00008102","C44H9.7",0.249250898858935,0.789934815615697,-0.731623033811991,0.634995298506841,1.95461788819717,0.64444451403223,0.173801672445578,0.43102687124311,0.161376854993636,0.43102687124311
"5280","WBGene00014127","ZK892.3",0.249003685917295,0.789934815615697,0.224836010037746,0.195039322935837,4.36592625935985,0.0608137744124315,0.0128240969745114,0.0442364092623932,0.0187931391259888,0.0442364092623932
"5281","WBGene00014041","ZK666.1",0.249691955583171,0.789934815615697,-0.468588093150137,0.407079264887134,2.34639893847844,0.264728673793884,0.120298595605048,0.128271696246525,0.106872205900462,0.128271696246525
"5282","WBGene00009468","F36D1.9",0.249431444092527,0.789934815615697,-0.268208523655912,0.232874185608315,4.01741129433976,0.0866572072357892,0.0184875240920425,0.0628580553920617,0.0237599819443209,0.0628580553920617
"5283","WBGene00015573","C07G1.7",0.248688860303083,0.789934815615697,0.168082547726731,0.145710218836128,5.40522510683155,0.0339532843030193,0.00339255931120733,0.0284546424987009,0.0100652901237328,0.0284546424987009
"5284","WBGene00006433","sdhb-1",0.24807934137178,0.789934815615697,-0.0792431373846649,0.0686071690028106,8.2159499754562,0.00753217481306573,0.000305491607059582,0.00675492385081074,0.00483301349577721,0.00675492385081074
"5285","WBGene00012555","npp-25",0.24837648264614,0.789934815615697,-0.0958495159490702,0.0830367939980216,6.40826665118193,0.0110302699012652,0.000995591681944742,0.00934707205426008,0.00604063788120509,0.00934707205426008
"5286","WBGene00017648","ddo-3",0.24796511804122,0.789934815615697,0.097160495437793,0.0840993563347228,7.87586976603458,0.0113192906452129,0.000417802142455816,0.0101912504614162,0.00471858908558677,0.0101912504614162
"5287","WBGene00015607","fbxb-13",0.248722582426015,0.789934815615697,0.277458358234132,0.240544898574742,3.980655184293,0.0925291600425938,0.0175693930850377,0.0692233792604619,0.0243665647033278,0.0692233792604619
"5288","WBGene00008613","fbxb-69",0.246939134429533,0.789934815615697,0.412668407920847,0.356419681169526,2.47638162490773,0.118379198447985,0.0971836495994431,-0.0130703571254338,0.0933688340880364,0.0933688340880364
"5289","WBGene00007425","C08B6.4",0.248254763177154,0.789934815615697,-0.254575100776214,0.220487933462383,3.54738881953666,0.0565637990382386,0.0393512665325073,0.00705030153958366,0.0335711266712613,0.0335711266712613
"5290","WBGene00019367","K03H6.1",0.246879212078135,0.789934815615697,-0.462703651149468,0.399584205763766,2.34325048496911,0.255829445631146,0.128255357014454,0.111245949229336,0.107223897502648,0.111245949229336
"5291","WBGene00013335","Y57G11C.46",0.247387773250006,0.789934815615697,0.186151651628419,0.16093094648022,4.05530288576433,0.0169754924497041,0.0156933045093191,-0.00746860297368455,0.0231548497932101,0.0231548497932101
"5292","WBGene00019373","K04A8.1",0.247028791295663,0.789934815615697,0.0848794729942232,0.0733238935346055,6.29459365194678,0.00468777112685486,0.00172495240990117,0.00143306464775102,0.00633963763471006,0.00633963763471006
"5293","WBGene00019778","M57.2",0.249586724396015,0.789934815615697,-0.102988913492399,0.0894502768299021,7.8085992389502,0.0127836373206387,0.00314449269006819,0.00885753534735098,0.00470680376558274,0.00885753534735098
"5294","WBGene00018607","F48E3.8",0.247348587053633,0.789934815615697,-0.169356067338536,0.146398771468668,4.98356346224318,0.0280827069148495,0.0192718706603372,0.0050759589040843,0.0128770297709659,0.0128770297709659
"5295","WBGene00016394","C34B2.9",0.246893512884329,0.789934815615697,-0.191302255503788,0.165210870732047,4.0644865690491,0.0196797443223382,0.0179308467087512,-0.00705487366614214,0.0230111010033106,0.0230111010033106
"5296","WBGene00010965","ctc-2",0.249493018124361,0.789934815615697,0.0838355952545294,0.0728003906275999,10.861032490263,0.00559678283350903,2.18554533658516e-05,0.0043384704516397,0.00792798985993085,0.00792798985993085
"5297","WBGene00002063","ife-5",0.248866832841316,0.789934815615697,0.116109794206759,0.100693069696329,5.41054774005199,0.0079097559216811,0.00517478756560072,-0.000343149280025044,0.0100338538617039,0.0100338538617039
"5298","WBGene00007096","B0024.3",0.247831465794154,0.789934815615697,-0.245236774478268,0.21220998224009,3.5966306915919,0.0720820145417588,0.0296563135824222,0.037893301261087,0.0322788239825294,0.037893301261087
"5299","WBGene00044395","R12C12.10",0.248269114083735,0.789934815615697,-0.203248200569865,0.176038957308102,3.8772715996138,0.020034385045721,0.0202954184270381,-0.0107436237579699,0.0261891533081473,0.0261891533081473
"5300","WBGene00012472","Y17G7B.21",0.249874456400196,0.789934815615697,-0.0670122114080321,0.0582383496400386,7.46126453002747,0.00173834161746702,0.000349671565530826,0.000139266777129898,0.00473788648766225,0.00473788648766225
"5301","WBGene00003927","pas-6",0.249867068592094,0.789934815615697,-0.0675064445053543,0.0586669579096215,8.43420437213641,0.00209718414310076,0.000228930939996648,0.000683629220221326,0.00493378698555731,0.00493378698555731
"5302","WBGene00000236","bag-1",0.249630406227938,0.789934815615697,0.0674030356832032,0.058547820924191,7.77802128110041,0.00220335331018456,0.00043867293952018,0.000611830240968908,0.00470309806293652,0.00470309806293652
"5303","WBGene00020732","T23E7.2",0.249422121531747,0.789934815615697,-0.140539075379328,0.122021768025356,8.39994420400102,0.0237925437589834,0.000480744588310822,0.02185322321974,0.00491671785220466,0.02185322321974
"5304","WBGene00020592","ugt-12",0.249755041216837,0.789934815615697,0.0707053138634758,0.0614324233080531,7.53122134818151,0.00602850358275954,0.000348704987855533,0.0053122089623942,0.00471935082957674,0.0053122089623942
"5305","WBGene00021956","Y57E12AL.1",0.247505237627033,0.789934815615697,-0.0677761982385491,0.0586081188940166,8.28912830168277,0.00327087954257175,0.000287635568337095,0.00207835896700077,0.00486473183210568,0.00486473183210568
"5306","WBGene00022597","ZC395.5",0.2491749330364,0.789934815615697,0.158695174656606,0.137713705327722,4.57163386026642,0.0250437888720715,0.0119909099601908,0.00986976670766468,0.0164566869924451,0.0164566869924451
"5307","WBGene00002189","kin-1",0.249993590357419,0.790013655737633,-0.146514428386531,0.127363432376606,7.17281244340086,0.0259056760057299,0.000684513853201333,0.0236476520069242,0.00486988682254234,0.0236476520069242
"5308","WBGene00018491","mdh-1",0.249974166186025,0.790013655737633,-0.0710028657160265,0.0617195036648086,9.32810102817189,0.00204162413179513,0.000143196309578398,0.00051830625270749,0.00557074938936709,0.00557074938936709
"5309","WBGene00013809","Y116A8C.33",0.250152681127296,0.790069868806113,0.121803733571924,0.10591826009546,5.1558279251072,0.0138768528899151,0.00517406478562899,0.00660844525974223,0.0116539519468452,0.0116539519468452
"5310","WBGene00019527","K08D9.6",0.250116711068949,0.790069868806113,-0.595255698695973,0.517583970646126,1.8228780885343,0.242120805851014,0.216321119085129,-0.0465436168326242,0.185518630919585,0.185518630919585
"5311","WBGene00000794","crn-1",0.2501423240091,0.790069868806113,-0.0695588170075412,0.060485730245835,8.02068946756856,0.00584175698309288,0.000322755279620019,0.00516503006543787,0.00475825857615871,0.00516503006543787
"5312","WBGene00003185","mek-1",0.250220428655495,0.790135065938868,-0.0697326266004205,0.0606468680146421,7.2275912727627,0.0055226084178593,0.000680788694863698,0.00439898212273759,0.00483627520511444,0.00483627520511444
"5313","WBGene00017450","bath-27",0.250381747965714,0.79027944464653,0.109424884976181,0.0951998689954799,6.44083963191767,0.0144677597037229,0.00169171593661396,0.0119028066485208,0.00596064896343605,0.0119028066485208
"5314","WBGene00004502","rpt-2",0.250433365829802,0.79027944464653,-0.0695719146039483,0.0605343003609775,9.10033280424837,0.0049306293650411,0.000126694684175726,0.00422149778400361,0.00536990759611384,0.00536990759611384
"5315","WBGene00012216","W02D9.10",0.250548830727927,0.79027944464653,-0.119141141434069,0.103689593974489,5.2537696938541,0.0160096707815622,0.0051231012734967,0.00956600786012623,0.0110041965743949,0.0110041965743949
"5316","WBGene00006066","sto-4",0.250533598565192,0.79027944464653,-0.0908008447854601,0.0790222413714809,6.08566437371147,0.00608675904503553,0.00240137221751138,0.00211527905862543,0.0069653997295475,0.0069653997295475
"5317","WBGene00010070","nep-17",0.250447931163897,0.79027944464653,-0.168405915994801,0.146533953930053,8.97673140665954,0.034274805347864,0.00015387858726229,0.0320544208943,0.00527279531348575,0.0320544208943
"5318","WBGene00010833","M03B6.1",0.250498971301367,0.79027944464653,0.170735373159821,0.148576875437843,5.59137860417223,0.0352352757922536,0.00452038116459165,0.0285922507077169,0.00903157804330162,0.0285922507077169
"5319","WBGene00019619","asp-14",0.250602239803464,0.79029929882747,-0.141392749324318,0.123069238451173,7.13722983573709,0.0241728178119886,0.000745471689916572,0.0219735844895108,0.00489433682040719,0.0219735844895108
"5320","WBGene00044792","F59C6.14",0.250653756740187,0.790313179616521,0.151751667829806,0.132100075983652,4.58482090714759,0.0207573119694239,0.00985346820702544,0.00745745849633153,0.0163221769053046,0.0163221769053046
"5321","WBGene00012128","nra-1",0.25084468245603,0.790484640054887,-0.0858677241946172,0.074778118893987,7.91800844138949,0.00892210029589667,0.000312740421198268,0.00807491017678662,0.00472828579325332,0.00807491017678662
"5322","WBGene00021133","tomm-22",0.250896639063564,0.790484640054887,0.0768035794457108,0.0668919197240032,6.9897578710218,0.00713907165393691,0.000849494247224334,0.0058622991393194,0.00502080071591155,0.0058622991393194
"5323","WBGene00003218","mep-1",0.250796041224125,0.790484640054887,-0.0774150637021311,0.067410178917428,8.68205751163761,0.00725088629241704,0.000153817720170109,0.00666238061234936,0.00507202299645209,0.00666238061234936
"5324","WBGene00003996","pgp-2",0.250889437355349,0.790484640054887,0.0679059327317023,0.0591416338228885,7.82028915286689,0.0050397013038883,0.000538096290185398,0.00403232445211393,0.00470850298667554,0.00470850298667554
"5325","WBGene00021543","Y43B11AR.1",0.251127712553769,0.790779543570443,0.118192967641177,0.102990124730574,6.57490721069927,0.0169192322303718,0.00115448299151466,0.0147559656965142,0.0056589985285731,0.0147559656965142
"5326","WBGene00006762","unc-25",0.251127408386279,0.790779543570443,-0.110052527224209,0.0958967056854084,5.65051406964608,0.0146688814181071,0.00315199470055077,0.01064227254142,0.00873209644809613,0.01064227254142
"5327","WBGene00206368","Y39F10C.3",0.251131669762713,0.790779543570443,0.360195662185492,0.313867285343062,2.72911824186139,0.068139848829926,0.0756792011562032,-0.0391572332652628,0.0720898080567311,0.0720898080567311
"5328","WBGene00018706","F52F10.2",0.251330724843773,0.791048081629391,-0.217258505754158,0.189394229037947,4.49673119881779,0.0572045862882126,0.0116183817646493,0.042186879224668,0.0172531495657577,0.042186879224668
"5329","WBGene00020385","nhr-216",0.25132841065819,0.791048081629391,-0.399125756149011,0.347934574892256,2.52138985540407,0.0827480882923294,0.0924598676874819,-0.04876277078014,0.0891278349207002,0.0891278349207002
"5330","WBGene00014027","tpk-1",0.251358428227295,0.791048081629391,0.116252543011716,0.10134860983484,5.27836828123656,0.00804127255089714,0.00456130788579243,0.000422287644069926,0.0108460031873896,0.0108460031873896
"5331","WBGene00003507","mut-14",0.251505525608529,0.791065757839391,0.0707735607594313,0.0617193207495165,7.51802159714173,0.00607379853530872,0.00062218836430242,0.00509172346637013,0.00472255269402785,0.00509172346637013
"5332","WBGene00016927","nhr-172",0.2514256457003,0.791065757839391,0.414586242900601,0.36148626562374,2.50684389540602,0.145386103012673,0.105533126979828,0.0117438444850994,0.0904753533720679,0.0904753533720679
"5333","WBGene00022275","Y74C9A.1",0.251493547462615,0.791065757839391,0.73595510209172,0.641786295491121,2.03278938622784,0.65675655258471,0.198592721407467,0.419241752212858,0.148580795643191,0.419241752212858
"5334","WBGene00003572","ncx-7",0.251556441520808,0.791077568442075,0.0776655075865182,0.0677368377175934,6.67048882173324,0.00580334139810733,0.00141066256210348,0.00358154003477881,0.0054717562138659,0.0054717562138659
